Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
JAYAD,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",root rot in cotton,recommended for soil Dreching with copper oxychloride 2.5 g/lit of water,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,04:08.2
JAYAD,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",asking about tomato thrips management,recommended for spray methyl demeton 25 EC 2 ml / 1 litre of water,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,44:20.1
JAYAD,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",whitefly in tomato,recommended for spray dimethoate 2ml/lit,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,09:39.7
KHARIF,AGRICULTURE,Others,Others,Government Schemes,weeder subsidy detils,recommended number for agriculture engineering office 04343 232 959,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,48:09.9
JAYAD,AGRICULTURE,Others,Others,Weather,weather report in dharmapuri district,recommended have moderate rain 31 mm,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,18:07.6
KHARIF,HORTICULTURE,Fruits,Banana,"	Plant Protection	",horticulture department no of krishnagiri,recommended number for krishnagiri horticulture office is 04343 231130,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,28:13.4
JAYAD,HORTICULTURE,Fruits,Mango,"	Plant Protection	",Fruit fly in mango,Recommended for spray Fenthion 2 ml/lit,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,03:02.8
KHARIF,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Market Information,market price of ragi,recommended for market price of ragi is rs.1400-1450/quintal,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,42:28.2
JAYAD,HORTICULTURE,Vegetables,Tomato,Nutrient Management,top dressing for tomato,recommended for apply urea 43 kg/acre,TAMILNADU,KRISHNAGIRI,SHOOLAGIRI                                        ,05:12.9
JAYAD,HORTICULTURE,Vegetables,Tomato,Fertilizer Use and Availability,Top dressing fertilizer management for tomato,recommended for apply urea 60 kg/ac,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,53:37.9
JAYAD,AGRICULTURE,Millets,Maize (Makka),Fertilizer Use and Availability,Basal fertilizer management for maize,recommended for apply urea 30kg+superphosphate 150kg+potash 30kg/ac,TAMILNADU,KRISHNAGIRI,KELAMANGALAM                                      ,41:35.9
JAYAD,AGRICULTURE,Others,Others,Weed Management,asking about Weed management,recommended for Post emergence spraying of glyphosate @ 10 ml and 20 g ammonium sulphate/litre of water.,TAMILNADU,KRISHNAGIRI,BARGUR                                            ,51:10.7
KHARIF,HORTICULTURE,Fruits,Banana,Fertilizer Use and Availability,banana fertilizer management,Recommended for apply 150 gm urea + 200 gm super phosphate + 200 gm potash /plant,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,55:26.1
JAYAD,AGRICULTURE,Others,Others,Weather,Krishnagiri district weather forecast,Recommended for weather forecast for krishnagiri district is tomorrow and day after tomorrow medium rain fall will be there (18 and 22 mm),TAMILNADU,KRISHNAGIRI,SHOOLAGIRI                                        ,12:59.9
JAYAD,HORTICULTURE,Vegetables,Chillies,Nutrient Management,Increase fruit set in chilli,recommended for Spray Triacontanol at 1.25 ppm (1.25 ml/lit),TAMILNADU,KRISHNAGIRI,MATHUR                                            ,47:23.6
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),"Cultural Practices	",black gram sowing season,recommended for black gram sowing season june - july,TAMILNADU,KRISHNAGIRI,KELAMANGALAM                                      ,11:59.3
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),"Cultural Practices	",black gram sowing season,recommended for black gram sowing season june - july,TAMILNADU,KRISHNAGIRI,KELAMANGALAM                                      ,16:48.4
JAYAD,HORTICULTURE,Fruits,Banana,"	Plant Protection	",Root grub in Banana,Recommended for drench with chlorpyriphos 2ml/ litre of water.,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,46:37.8
JAYAD,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Market Information,market rate for ragi,recommended at villupuram Rs 1425/qntl,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,33:56.6
JAYAD,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),"	Plant Protection	",flower drops (fusarium) in bhendi,Recommended for spray carbendazim 2gm / lit,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,55:05.7
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Paddy stem borer,Recommended for spray quinalphos 2ml/litre of water,TAMILNADU,KRISHNAGIRI,KELAMANGALAM                                      ,57:07.7
JAYAD,HORTICULTURE,Vegetables,Drum Stick,Nutrient Management,Drum stick flower dropping,Recommended for spray planofix 5ml/ 10 liter of water,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,03:01.8
JAYAD,AGRICULTURE,Others,Others,Weather,Weather report krishnagiri,Recommended for Weather report krishnagiri tomorrow have moderate rainfall (9 mm),TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,30:21.2
JAYAD,AGRICULTURE,Others,Others,Government Schemes,Bore well subsidy details,recommended for contact to agriculture office and near bank,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,45:47.5
KHARIF,HORTICULTURE,Vegetables,Tomato,Market Information,market information for tomato future forecast,recommended for market information for tomato future forecast 0422-2431405,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,32:30.5
JAYAD,HORTICULTURE,Flowers,Rose,"	Plant Protection	",Rose thrips,Recommended for spray Thiamethoxam 40 g /ac,TAMILNADU,KRISHNAGIRI,THALLY                                            ,57:03.2
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,paddy nursery fertilizer management,Recommended for apply DAP 2kg / cent,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,09:33.5
JAYAD,HORTICULTURE,Fruits,Banana,Nutrient Management,banana fertilizer management,Recommended for apply 80 gm urea + 74 gm super phosphate + 183 gm potash /plant,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,34:45.3
JAYAD,HORTICULTURE,Vegetables,Cauliflower,Cultural Practices,season for cauliflower,recommended for September - february,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,57:24.2
JAYAD,HORTICULTURE,Fruits,Mango,Fertilizer Use and Availability,flower shed in mango,Recommended for spray planofix 5 ml /10 lit of water,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,32:38.8
KHARIF,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Market Information,Ragi market rate,Recommended for Ragi market rate  hosur rs 1400-1450/quintal,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,10:35.8
KHARIF,HORTICULTURE,Vegetables,Tomato,Nutrient Management,top dressing for tomato,recommended for apply urea 65 kg/acre,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,53:42.5
JAYAD,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",Damping off of tomato,recommended for the spray Copper oxychloride 2gm/lit of water,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,01:35.8
JAYAD,AGRICULTURE,Others,Others,Weather,Weather report for krishnagiri district,Recommended for weather report today have moderate rain,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,14:08.2
KHARIF,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",white fly in tomato,recommended for spray spiromesifen 0.5 ml/lit,TAMILNADU,KRISHNAGIRI,THALLY                                            ,19:05.3
JAYAD,HORTICULTURE,Fruits,Acid Lime,Fertilizer Use and Availability,Acid lime foliar applicationdetails,recommended for Acid lime foliar spray Zinc sulphate 5 gm/lit,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,53:58.3
KHARIF,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Fertilizer Use and Availability,bhendi basal fertilizer management,Recommended for apply urea 17kg + supre phosphate 125kg + potash 20 kg / ac,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,17:41.1
JAYAD,HORTICULTURE,Fruits,Mango,"	Plant Protection	",Fruit fly in Mango,recommended for spray fenthion 1.5 ml+ jaggery 10 gram /l / litre of water.,TAMILNADU,KRISHNAGIRI,BARGUR                                            ,49:42.0
KHARIF,AGRICULTURE,Others,Others,Weather,Weather report krishnagiri,Recommended for Weather report krishnagiri tomorrow have light rainfall (7 mm),TAMILNADU,KRISHNAGIRI,SHOOLAGIRI                                        ,05:09.5
JAYAD,AGRICULTURE,Others,Others,Weed Management,weed management in field,Recommended for spray glyphosate 7.5 ml + ammonium sulphate 20 g / litre of water,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,08:30.8
JAYAD,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",Damping off in tomato,recommended for the spray Copper oxychloride 2gm/lit of water,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,15:57.4
KHARIF,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,"	Field Preparation	",sowing season for sesame,recommended for sowing at june-july,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,30:25.6
JAYAD,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Market Information,market price for ragi,recommended for the ragi price; 1500-1600Rs/quintal,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,38:26.5
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Nutrient Management,Sesame foliar spray,Recommended for salicylic acid  1ml /10 litre of water,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,11:00.6
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Nutrient Management,foliar spray for sessame,recommended for spray DAP 10 gram / litre of water,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,12:41.2
JAYAD,HORTICULTURE,Vegetables,Chillies,Cultural Practices,chilli planting season,recommended for planting in june- july,TAMILNADU,KRISHNAGIRI,THALLY                                            ,44:50.6
JAYAD,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Nutrient Management,green gram fertilizer management,Recommended for spray DAP 20gm / lit,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,21:04.2
JAYAD,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Nutrient Management,green gram fertilizer management,Recommended for spray DAP 20gm / lit,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,21:33.4
JAYAD,HORTICULTURE,Fruits,Guava,Nutrient Management,asking about guava foliar spray,A combined spray should be given containing ZnSO4  MgSO4 and MnSo4 @ 0.5% and CuSO4 and FeSO4 @ 0.25 % plus Teepol @ 1ml per 5 lit of solution,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,34:01.0
KHARIF,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Nutrient Management,Gingelly flowering spray,Recommended for spray Brasinolide 0.5 ml/ litre of water,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,54:29.5
JAYAD,HORTICULTURE,Plantation Crops,Teak,Seeds and Planting Material,asking about teak seedling availability,recommended for contact to dharmapuri   district forestry department   04342-230003,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,19:01.6
JAYAD,AGRICULTURE,Others,Others,Seeds,forest department contact,recommended for contact 04343-245436,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,40:33.3
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,paddy top dressing fertilizer management,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg/ac,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,41:38.3
JAYAD,AGRICULTURE,Others,Others,Fertilizer Use and Availability,Asking about kisan credit card details contact to near nationalized bank,Recommended to contact near nationalized bank,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,20:37.5
KHARIF,ANIMAL HUSBANDRY,Animal,POULTRY  FARM,"Animal Production (Piggery, Goatery, Sheep Farming etc.)",Veterinary department contact no:,recommended for 04343-225105,TAMILNADU,KRISHNAGIRI,BARGUR                                            ,33:19.8
JAYAD,AGRICULTURE,Others,Others,Government Schemes,Department of Agriculture  Economics  contact number,Recommended for Department of Agriculture  Economics  contact number 0422-6611223,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,57:59.2
JAYAD,AGRICULTURE,Others,Others,"Cultural Practices	",block level agriculture department contact number,recommended for the contact number; 04343252050,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,04:21.8
JAYAD,AGRICULTURE,Others,Others,Weather,weather report in krishnagiri,recommended for the weather report ;today no rain,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,55:05.5
JAYAD,HORTICULTURE,Vegetables,"Colocasia (Arvi, Arbi)",Field Preparation,asking about Elephant yam seed material availability,recommended for contact to Krishnagiri  Deputy Director of Horticulture   Phone:04343-231130,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,53:53.9
JAYAD,HORTICULTURE,Vegetables,Curry Leaf,Field Preparation,asking about Curry leaf Soil and climate,Red sandy loam soils with good drainage are ideal for better leaf yield. The optimum temperature requirement is 26° to 37°C.,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,46:06.1
JAYAD,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Livestock Products Processing and Packaging,veterinary training centre contact,recommended veterinary training centre contact as 04343-225105,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,45:08.7
JAYAD,HORTICULTURE,Flowers,Tuberose,Seeds and Planting Material,corm rate for tuberose,recommended for using 8900 corms/ 20 cents,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,55:07.4
JAYAD,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Nutrient Management,bhendi top dressing fertilizer management,Recommended for apply urea 17kg / ac,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,39:59.4
KHARIF,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Market Information,ragi market rate,recommended for ragi market rate Rs 1900-2250 / quintal,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,45:35.6
KHARIF,HORTICULTURE,Vegetables,Beans,Fertilizer Use and Availability,foliar spray for beans,recommended for spray 19:19:19 5 gm/lit of litre,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,03:44.2
JAYAD,HORTICULTURE,Vegetables,Chillies,Cultural Practices,Chilli varieties,Recommended for K 1  K 2  CO 2  CO 4  PKM 1  PMK 1,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,24:12.9
JAYAD,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",asking about Leaf curl: Tomato leaf curl virus (ToLCV),recommended for spray Dimethoate 2 ml / 1 litre of water,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,16:50.8
JAYAD,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",asking about Leaf curl: Tomato leaf curl virus (ToLCV),recommended for spray Dimethoate 2 ml / 1 litre of water,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,18:58.5
KHARIF,HORTICULTURE,Fruits,Banana,Cultural Practices,sowing season for banana,Recommended for sowing season for banana june-july,TAMILNADU,KRISHNAGIRI,VEPPANAPALLI                                      ,49:40.1
JAYAD,HORTICULTURE,Vegetables,Onion,Cultural Practices,Bellary onion sowing season,Recommended for Bellary onion sowing season may - june,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,46:39.0
JAYAD,AGRICULTURE,Others,Others,Market Information,Dmic press contact number,Recommended for Dmic press contact number : 0422-2431405,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,49:59.5
JAYAD,AGRICULTURE,Others,Others,Market Information,Thiruchy market committee contact number,Recommended for Thiruchy market committee contact number 04312422142,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,51:33.7
KHARIF,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),"	Plant Protection	",Red gram semi looper,Recommended for spray Azadiractin nimbisidin 3 ml/ litre of water,TAMILNADU,KRISHNAGIRI,THALLY                                            ,12:30.5
KHARIF,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",Tomato leaf curl virus,recommended for Tomato leaf curl virus spray dimethoate 2 ml+ neem oil 3 ml+ teepol 1 ml/liter of water.,TAMILNADU,KRISHNAGIRI,THALLY                                            ,22:38.0
KHARIF,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",leaf curl in tomato,Recommended for spray dimethoate 2 ml+ neem oil 3 ml+ teepol 1 ml/lit of water,TAMILNADU,KRISHNAGIRI,THALLY                                            ,51:07.4
JAYAD,HORTICULTURE,Flowers,Jasmine,Nutrient Management,Jasmine foliar spray,Recommended for spray cycocle 5 ml / 10 litre of water,TAMILNADU,KRISHNAGIRI,VEPPANAPALLI                                      ,02:20.6
JAYAD,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",white fly control in tomato,recommended to keep yellow sticky trap 12 / acre,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,16:39.1
JAYAD,HORTICULTURE,Plantation Crops,Coconut,Market Information,top dressing for coconut,recommended for apply urea 650gm+SSP 1kg+potash 1kg+neemcake 2.5kg+FYM 25kg/ac,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,35:24.3
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Weather,asking about organic farming subsidy,recommended for contact to 04343252050 Mobile No: 9486466956,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,44:02.1
KHARIF,HORTICULTURE,Vegetables,Tomato,Fertilizer Use and Availability,top fertilizers for tomato,Recommended for apply urea 63 kg/acre,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,11:35.0
KHARIF,AGRICULTURE,Pulses,Mochai (lab-lab),"	Field Preparation	",sowing season for soyabean,recommended for sowing at june-july,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,05:32.7
JAYAD,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Nutrient Management,asking about Bhendi top fertilizer management,recommended for apply urea 16.8 kilo / acre,TAMILNADU,KRISHNAGIRI,KELAMANGALAM                                      ,04:47.1
KHARIF,HORTICULTURE,Fruits,Mango,"	Plant Protection	",Anthracnose control in mango,recommended for spray carbendazim 2 gm/lit of water,TAMILNADU,KRISHNAGIRI,KELAMANGALAM                                      ,19:46.1
KHARIF,AGRICULTURE,Others,Others,Weather,asking about weather details,Recommended for Today light rain(3 mm),TAMILNADU,KRISHNAGIRI,HOSUR                                             ,48:51.7
KHARIF,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"Cultural Practices	",seed treatment for groundnut,Recommended for apply trichoderma viride 4 gm/kg seeds,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,07:11.9
JAYAD,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",wilt in coriander,Recommended for apply  Pseudomonas fluorescens 1 kg / acre .,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,14:38.4
KHARIF,HORTICULTURE,Vegetables,Beans,Field Preparation,Sowing season for beans,Recommended for Sowing season in beans July – August,TAMILNADU,KRISHNAGIRI,KELAMANGALAM                                      ,14:46.2
JAYAD,HORTICULTURE,Flowers,Jasmine,"	Plant Protection	",Red spider mite in jasmine,Recommended for spray dicofol 2ml / lit,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,43:32.2
KHARIF,HORTICULTURE,Flowers,Rose,"	Plant Protection	",Black spot disease in rose,Recommended for spray Azoxystrobin 1gram /liter of water,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,07:43.6
KHARIF,HORTICULTURE,Flowers,Rose,"	Plant Protection	",Powdery mildew in rose,Recommended for spray Wettable sulphur at 2 g/lit of water,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,11:33.8
KHARIF,HORTICULTURE,Vegetables,Lab Lab,"	Plant Protection	",Aphids control in Lab lab,Recommended for spray Imidachloprid 0.5 ml / litre of water,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,14:00.1
JAYAD,HORTICULTURE,Fruits,Mango,Nutrient Management,Mango foliar application,Recommended for spray potassium nitrate 10gm / lit,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,44:37.9
JAYAD,HORTICULTURE,Vegetables,Tomato,Nutrient Management,asking about tomato top fertilizer management,recommended for apply urea 63 kilo / acre,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,26:00.7
JAYAD,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Market Information,Asking about ragi market rate,Recommended for ragi market rate Rs 1400-1500 /quintal,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,54:53.0
JAYAD,HORTICULTURE,Fruits,Mango,Fertilizer Use and Availability,Mango flower drops,recommended Spray planofix 2 ml / 10 lit of water,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,06:59.0
KHARIF,AGRICULTURE,Others,Others,"Agriculture Mechanization	",contact to agriculture engineering dept,Recommended for contact to agriculture engineering dept number 04343 232959,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,22:34.6
KHARIF,AGRICULTURE,Others,Others,Government Schemes,Tractor subsidy details,recommended number for agriculture engineering office 04343 232 959,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,43:57.1
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Paddy nursery fertilizer,Recommended for apply DAP 2kg/cent,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,44:19.1
KHARIF,HORTICULTURE,Vegetables,Tomato,Fertilizer Use and Availability,Tomato top dressing,Recommended for Tomato top dressing apply urea 43 kg potash 33 kg/ac,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,58:26.5
JAYAD,AGRICULTURE,Millets,Maize (Makka),Nutrient Management,maize top trashing,Recommended for apply urea 58 kg + potash 33 kg /ac,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,22:27.4
KHARIF,HORTICULTURE,Condiments and Spices,Coriander,Field Preparation,Coriander sowing season,Recommended for Coriander sowing season June - July,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,10:53.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",Seed treatment for paddy,recommended for Treat the seeds with Pseudomonas fluorescens 10g/kg of seed,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,25:21.1
JAYAD,HORTICULTURE,Plantation Crops,Coconut,Nutrient Management,fertilizer management for coconut,Recommended for apply urea 650 kg + super phosphate 1 kg + potash 1 kg /tree,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,11:57.5
JAYAD,AGRICULTURE,Others,Others,Weather,Weather forecast for Krishnagiri,Recommended as no chances for rain.,TAMILNADU,KRISHNAGIRI,SHOOLAGIRI                                        ,12:07.9
JAYAD,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,asking about brinjal foliar spray,recommended for spray 19 : 19 : 19 5 gram / 1 litre of water,TAMILNADU,KRISHNAGIRI,VEPPANAPALLI                                      ,51:28.7
JAYAD,HORTICULTURE,Vegetables,Beans,Fertilizer Use and Availability,lab lab foliar application details,Recommended for spray 19:19:19 50gm / tank,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,08:40.9
KHARIF,HORTICULTURE,Vegetables,Onion,Fertilizer Use and Availability,Top dressing fertilizer management in onion,Recommended for apply urea 34 kg + potash 20 kg + Micro nutrient 5 kg / acre,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,46:37.0
JAYAD,HORTICULTURE,Plantation Crops,Coconut,Market Information,coconut market information,recommended for coconut market information Rs 18/nut,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,01:21.8
JAYAD,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",flower shed in brinjal (fusarium),Recommended for spray carbendazim 2g/lit of water,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,05:25.6
JAYAD,HORTICULTURE,Flowers,Jasmine,Nutrient Management,asking about jasmine Pruning,recommended for The bushes are pruned to 50 cm height from the ground level during last week of November.,TAMILNADU,KRISHNAGIRI,UTTANGARAI                                        ,47:18.9
KHARIF,HORTICULTURE,Vegetables,Pea (Vegetable),Cultural Practices,sowing season of Peas,recommended for sowing season of Peas is February - March and October - November.,TAMILNADU,KRISHNAGIRI,MATHUR                                            ,01:48.1
JAYAD,HORTICULTURE,Vegetables,"Colocasia (Arvi, Arbi)",Fertilizer Use and Availability,Basal fertilizer management for colocasia,recommended for apply urea 16.8kg + superphosphate 75kg + potash 40 kg /ac,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,13:19.1
JAYAD,AGRICULTURE,Others,Others,Government Schemes,asking about Krishi Vigyan Kendra  Papparappatti  Dharmapuri contact no.,Recommended Krishi Vigyan Kendra  Papparappatti  Dharmapuri contact no. 04342 - 248040,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,20:24.4
JAYAD,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Market Information,market rate for ragi,recommended market rate for ragi rs:13-15/kg,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,33:09.7
KHARIF,HORTICULTURE,Vegetables,Lab Lab,Cultural Practices,lab lab varieties details,recommended for lab lab varieties  Co 6  Co 7  Co 8 co 9,TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM                                    ,19:43.7
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",flower drop in brinjal,Recommended for spray planofix 5 ml/10 lit of water,TAMILNADU,KRISHNAGIRI,HOSUR                                             ,36:25.1
JAYAD,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",Leaf spot in Tomato,Recommended for spray propiconazole 1.5 ml/ litre of water.,TAMILNADU,KRISHNAGIRI,KELAMANGALAM                                      ,48:39.4
KHARIF,HORTICULTURE,Vegetables,Leafy Vegetable,Cultural Practices,Asparagus varieties details,recommended for Asparagus variety- Marth Washington  Mary Washington,TAMILNADU,KRISHNAGIRI,KELAMANGALAM                                      ,49:19.5
JAYAD,HORTICULTURE,Vegetables,Cauliflower,Cultural Practices,cauliflower  seed rate,recommended for the seed rate  375 g/ha,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,55:19.0
JAYAD,HORTICULTURE,Flowers,Chrysanthemum,"	Plant Protection	",root rot in chrysanthemum,recommended for the spray  Copper oxychloride 2gm/lit of water,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,37:29.5
JAYAD,HORTICULTURE,Fruits,Guava,"	Plant Protection	",guava foliar spray,recommended for spray 19:19:19 5 gram/litre of water.,TAMILNADU,KRISHNAGIRI,BARGUR                                            ,37:40.3
JAYAD,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",sucking pest in tomato,recommended for spray Dimethoate 2ml/lit of water,TAMILNADU,KRISHNAGIRI,KRISHNAGIRI                                       ,37:17.9
JAYAD,HORTICULTURE,Fruits,Banana,Nutrient Management,banana foliar application details,Recommended for spray 19:19:19 50gm / 10lit,TAMILNADU,KRISHNAGIRI,THALLY                                            ,54:10.8
JAYAD,HORTICULTURE,Fruits,Banana,Fertilizer Use and Availability,Fruit borer in tomato,Recommended for spray Quinalphos 25 EC 2ml+ neem oil 3ml+teepol 1ml/lit of water,TAMILNADU,KRISHNAGIRI,THALLY                                            ,03:19.8
JAYAD,HORTICULTURE,Vegetables,Tomato,Market Information,market rate for vegetables,,TAMILNADU,KRISHNAGIRI,SHOOLAGIRI                                        ,04:14.6
